date,temperature,humidity,pressure,wind_speed,rain_chance
2024-09-25 09:42:41.459487,29.04626653246399,77.86994969392732,1017.7158250564545,8.472973812185112,3.3567502787290704
2024-09-26 09:42:41.459487,23.34275785259983,60.64358596206504,990.6964145909286,5.687252129056749,22.95726099533123
2024-09-27 09:42:41.459487,16.262040089028304,47.23803082842395,994.6175067411406,6.445881641066984,6.743902858771689
2024-09-28 09:42:41.459487,24.334356109397767,74.78573326136848,1015.6783670068016,6.244465456735422,63.79204362742619
2024-09-29 09:42:41.459487,24.35412365124872,49.04424115262453,1011.0649549392816,5.108509046826534,56.354055016697316
2024-09-30 09:42:41.459487,13.640650385822042,66.85987296801846,994.5548766597348,4.9375745386853644,69.13841438984717
2024-10-01 09:42:41.459487,10.199865192103122,70.35925429410655,1013.1242704139511,1.8646066011320397,72.74060396200005
2024-10-02 09:42:41.459487,23.607913700139296,34.05318303097725,993.0320051575401,2.2532998868049128,51.29970232815963
2024-10-03 09:42:41.459487,14.495775447347796,78.11000687409118,1017.8669507127698,7.761346443413068,21.609033710003278
2024-10-04 09:42:41.459487,13.26330345910927,58.94736836591744,1011.0137117116006,3.39759718416067,90.19343166099345
2024-10-05 09:42:41.459487,28.59321849794554,70.05238766650731,1012.2762539642882,3.2659521536630907,45.62489613239804
2024-10-06 09:42:41.459487,18.262220046833832,50.27253226597408,1018.3188271261777,3.658512235590435,19.229567949273964
2024-10-07 09:42:41.459487,22.553331492110058,82.77174810576301,1009.4305758371873,6.5818709131898565,1.337875522595544
2024-10-08 09:42:41.459487,21.972661067677116,68.16583709454764,1008.3991636550469,8.359755450450699,77.92056900680234
2024-10-09 09:42:41.459487,12.417061585459667,43.763750844080825,1011.6808436886178,4.782293356093161,14.195957854073548
2024-10-10 09:42:41.459487,19.68183740675635,36.4956043484495,1005.0754687193298,3.5778495598809084,2.5389341197816884
2024-10-11 09:42:41.459487,20.762662048117257,77.45380768420034,1000.3911055424578,4.593054244716349,90.35930015765604
2024-10-12 09:42:41.459487,11.37945667530682,51.33085235795873,998.23764466268,9.193818671695055,98.45486142677895
2024-10-13 09:42:41.459487,21.563716129293553,62.5580929205724,1005.8548958072518,7.115089929245704,21.457810393403253
2024-10-14 09:42:41.459487,12.5347254272169,31.658893268785217,1017.2999549165997,6.898053183948542,51.52736825097129
2024-10-15 09:42:41.459487,18.531582741790558,43.708230313625585,1008.3144070322005,8.964229319630093,70.49622399842598
2024-10-16 09:42:41.459487,10.68252224621796,83.70621130434652,1017.2810726785056,6.240599114416116,55.16028529379167
2024-10-17 09:42:41.459487,11.430525934357156,50.12432869603468,1017.944603382826,8.38548087709442,66.09752804605247
2024-10-18 09:42:41.459487,26.811469336910193,31.819067199780065,1019.4413399807434,7.793113306730987,62.788031486031194
2024-10-19 09:42:41.459487,28.204858163301353,60.97116434946324,996.858623111377,1.5420748388257322,9.312503200389255
2024-10-20 09:42:41.459487,23.842424564760016,72.73604430463791,1002.642767994375,5.287597546277567,56.083715766586685
2024-10-21 09:42:41.459487,18.975712114869935,66.20127101262872,1011.5958768521746,3.594246402550184,99.12713241337391
2024-10-22 09:42:41.459487,27.755942712332303,35.26924021094678,996.3557149958052,4.0625306480552315,2.7038844355264713
